Latitude;Longitude;Speed;Time (absolute)
-2244.262200;-4732.030900;0.018520;1543678080.338690
-2244.262200;-4732.030900;0.000000;1543678080.449306
-2244.262200;-4732.030900;0.000000;1543678080.566036
-2244.262200;-4732.030900;0.018520;1543678080.642331
-2244.262200;-4732.030900;0.018520;1543678080.748032
-2244.262200;-4732.030900;0.018520;1543678080.872475
-2244.262200;-4732.030900;0.018520;1543678080.958702
-2244.262300;-4732.030900;0.000000;1543678081.076671
-2244.262300;-4732.030900;0.000000;1543678081.178254
-2244.262300;-4732.030900;0.000000;1543678081.284891
-2244.262300;-4732.030900;0.000000;1543678081.388476
-2244.262300;-4732.030900;0.018520;1543678081.489914
-2244.262300;-4732.030900;0.018520;1543678081.593799
-2244.262300;-4732.030900;0.018520;1543678081.710114
-2244.262300;-4732.030900;0.018520;1543678081.822487
-2244.262300;-4732.030900;0.018520;1543678081.926479
-2244.262300;-4732.030900;0.018520;1543678082.027492
-2244.262300;-4732.030900;0.018520;1543678082.146409
-2244.262400;-4732.030800;0.018520;1543678082.262222
-2244.262400;-4732.030800;0.018520;1543678082.384492
-2244.262400;-4732.030800;0.018520;1543678082.514420
-2244.262400;-4732.030800;0.000000;1543678082.604522
-2244.262400;-4732.030800;0.000000;1543678082.705241
-2244.262400;-4732.030800;0.000000;1543678082.818749
-2244.262400;-4732.030800;0.000000;1543678082.922339
-2244.262400;-4732.030800;0.018520;1543678083.040989
-2244.262400;-4732.030800;0.018520;1543678083.155055
-2244.262400;-4732.030800;0.018520;1543678083.258290
-2244.262400;-4732.030800;0.018520;1543678083.384464
-2244.262400;-4732.030800;0.018520;1543678083.466601
-2244.262400;-4732.030800;0.018520;1543678083.570355
-2244.262400;-4732.030800;0.018520;1543678083.692527
-2244.262400;-4732.030800;0.018520;1543678083.771854
-2244.262400;-4732.030800;0.018520;1543678083.902362
-2244.262400;-4732.030800;0.018520;1543678083.990753
-2244.262500;-4732.030800;0.018520;1543678084.141976
-2244.262500;-4732.030800;0.018520;1543678084.218760
-2244.262500;-4732.030800;0.018520;1543678084.341166
-2244.262500;-4732.030800;0.018520;1543678084.442116
-2244.262500;-4732.030800;0.018520;1543678084.541783
-2244.262500;-4732.030800;0.018520;1543678084.650520
-2244.262500;-4732.030800;0.018520;1543678084.755539
-2244.262500;-4732.030800;0.018520;1543678084.862343
-2244.262500;-4732.030800;0.018520;1543678084.965256
-2244.262500;-4732.030800;0.018520;1543678085.098945
-2244.262500;-4732.030800;0.018520;1543678085.185495
-2244.262500;-4732.030800;0.018520;1543678085.286334
-2244.262500;-4732.030800;0.018520;1543678085.412806
-2244.262500;-4732.030800;0.018520;1543678085.533984
-2244.262600;-4732.030800;0.000000;1543678085.636737
-2244.262600;-4732.030800;0.000000;1543678085.731548
-2244.262600;-4732.030800;0.018520;1543678085.832130
-2244.262600;-4732.030800;0.018520;1543678085.958388
-2244.262600;-4732.030800;0.018520;1543678086.035450
-2244.262600;-4732.030800;0.018520;1543678086.141290
-2244.262600;-4732.030800;0.000000;1543678086.263506
-2244.262600;-4732.030800;0.000000;1543678086.346904
-2244.262600;-4732.030800;0.018520;1543678086.462415
-2244.262600;-4732.030800;0.018520;1543678086.574474
-2244.262600;-4732.030800;0.018520;1543678086.698476
-2244.262600;-4732.030800;0.018520;1543678086.796158
-2244.262600;-4732.030800;0.018520;1543678086.934242
-2244.262600;-4732.030800;0.018520;1543678087.015981
-2244.262700;-4732.030800;0.000000;1543678087.122368
-2244.262700;-4732.030800;0.018520;1543678087.226252
-2244.262700;-4732.030800;0.018520;1543678087.360353
-2244.262700;-4732.030800;0.018520;1543678087.430331
-2244.262700;-4732.030800;0.018520;1543678087.545837
-2244.262700;-4732.030800;0.000000;1543678087.650622
-2244.262700;-4732.030800;0.000000;1543678087.762408
-2244.262700;-4732.030800;0.018520;1543678087.866475
-2244.262700;-4732.030800;0.000000;1543678087.994666
-2244.262700;-4732.030800;0.000000;1543678088.110460
-2244.262700;-4732.030800;0.000000;1543678088.202514
-2244.262700;-4732.030800;0.018520;1543678088.302338
-2244.262700;-4732.030800;0.018520;1543678088.418442
-2244.262700;-4732.030800;0.018520;1543678088.518443
-2244.262800;-4732.030800;0.000000;1543678088.636093
-2244.262800;-4732.030800;0.000000;1543678088.759198
-2244.262800;-4732.030800;0.000000;1543678088.866488
-2244.262800;-4732.030800;0.000000;1543678088.980163
-2244.262800;-4732.030800;0.018520;1543678089.098332
-2244.262800;-4732.030800;0.018520;1543678089.222237
-2244.262800;-4732.030800;0.018520;1543678089.365953
-2244.262800;-4732.030800;0.000000;1543678089.474119
-2244.262800;-4732.030800;0.000000;1543678089.590694
-2244.262800;-4732.030800;0.018520;1543678089.706667
-2244.262800;-4732.030800;0.000000;1543678089.846858
-2244.262800;-4732.030800;0.000000;1543678089.932364
-2244.262800;-4732.030800;0.000000;1543678090.034227
-2244.262800;-4732.030800;0.000000;1543678090.158279
-2244.262800;-4732.030800;0.000000;1543678090.242227
-2244.262800;-4732.030800;0.000000;1543678090.348839
-2244.262800;-4732.030800;0.000000;1543678090.468521
-2244.262800;-4732.030800;0.000000;1543678090.574540
-2244.262800;-4732.030800;0.018520;1543678090.674528
-2244.262800;-4732.030800;0.018520;1543678090.781631
-2244.262800;-4732.030800;0.018520;1543678090.896484
-2244.262800;-4732.030800;0.000000;1543678091.026161
-2244.262800;-4732.030800;0.000000;1543678091.131951
-2244.262800;-4732.030800;0.018520;1543678091.250548
-2244.262800;-4732.030800;0.018520;1543678091.359907
-2244.262800;-4732.030700;0.018520;1543678091.487151
-2244.262800;-4732.030700;0.018520;1543678091.597129
-2244.262800;-4732.030700;0.018520;1543678091.726226
-2244.262800;-4732.030700;0.018520;1543678091.818564
-2244.262800;-4732.030700;0.000000;1543678091.918585
-2244.262800;-4732.030700;0.000000;1543678092.034409
-2244.262800;-4732.030700;0.018520;1543678092.134433
-2244.262800;-4732.030700;0.000000;1543678092.266082
-2244.262800;-4732.030700;0.000000;1543678092.346323
-2244.262800;-4732.030700;0.018520;1543678092.457065
-2244.262800;-4732.030700;0.018520;1543678092.557384
-2244.262800;-4732.030700;0.018520;1543678092.657716
-2244.262800;-4732.030700;0.018520;1543678092.773144
-2244.262800;-4732.030700;0.018520;1543678092.874915
-2244.262800;-4732.030700;0.018520;1543678092.976345
-2244.262800;-4732.030700;0.018520;1543678093.096976
-2244.262800;-4732.030700;0.018520;1543678093.210529
-2244.262800;-4732.030700;0.000000;1543678093.307352
-2244.262800;-4732.030700;0.000000;1543678093.408196
-2244.262800;-4732.030700;0.000000;1543678093.518034
-2244.262800;-4732.030700;0.018520;1543678093.618266
-2244.262800;-4732.030700;0.018520;1543678093.725485
-2244.262800;-4732.030700;0.000000;1543678093.826429
-2244.262800;-4732.030700;0.000000;1543678093.926563
-2244.262800;-4732.030700;0.018520;1543678094.038582
-2244.262800;-4732.030700;0.018520;1543678094.152925
-2244.262800;-4732.030700;0.018520;1543678094.262467
-2244.262800;-4732.030700;0.018520;1543678094.377757
-2244.262800;-4732.030700;0.018520;1543678094.506237
-2244.262800;-4732.030600;0.000000;1543678094.598603
-2244.262800;-4732.030600;0.000000;1543678094.687946
-2244.262800;-4732.030600;0.000000;1543678094.818692
-2244.262800;-4732.030600;0.000000;1543678094.909063
-2244.262800;-4732.030600;0.000000;1543678095.014212
-2244.262800;-4732.030600;0.000000;1543678095.124305
-2244.262800;-4732.030600;0.018520;1543678095.266171
-2244.262800;-4732.030600;0.018520;1543678095.330193
-2244.262800;-4732.030600;0.018520;1543678095.433258
-2244.262800;-4732.030600;0.018520;1543678095.541467
-2244.262800;-4732.030600;0.018520;1543678095.646351
-2244.262800;-4732.030600;0.018520;1543678095.778827
-2244.262800;-4732.030600;0.037040;1543678095.862153
-2244.262800;-4732.030600;0.037040;1543678095.968709
-2244.262800;-4732.030600;0.037040;1543678096.078726
-2244.262800;-4732.030600;0.037040;1543678096.210484
-2244.262800;-4732.030600;0.018520;1543678096.316910
-2244.262800;-4732.030600;0.000000;1543678096.442371
-2244.262800;-4732.030600;0.000000;1543678096.542621
-2244.262800;-4732.030600;0.018520;1543678096.654214
-2244.262800;-4732.030600;0.018520;1543678096.757040
-2244.262900;-4732.030600;0.018520;1543678096.890732
-2244.262900;-4732.030600;0.018520;1543678096.977723
-2244.262900;-4732.030600;0.000000;1543678097.110787
-2244.262900;-4732.030500;0.018520;1543678097.199283
-2244.262900;-4732.030500;0.018520;1543678097.323995
-2244.262900;-4732.030500;0.018520;1543678097.430434
-2244.262900;-4732.030500;0.018520;1543678097.548229
-2244.262900;-4732.030500;0.000000;1543678097.678506
-2244.262900;-4732.030500;0.000000;1543678097.802573
-2244.262900;-4732.030500;0.000000;1543678097.933031
-2244.262900;-4732.030500;0.000000;1543678098.039485
-2244.262900;-4732.030500;0.000000;1543678098.123829
-2244.262900;-4732.030500;0.018520;1543678098.249458
-2244.262900;-4732.030500;0.018520;1543678098.358690
-2244.262900;-4732.030500;0.000000;1543678098.450493
-2244.262900;-4732.030500;0.000000;1543678098.571100
-2244.262900;-4732.030500;0.000000;1543678098.680534
-2244.262900;-4732.030500;0.000000;1543678098.800032
-2244.262900;-4732.030500;0.018520;1543678098.900298
-2244.262900;-4732.030500;0.018520;1543678099.012934
-2244.263000;-4732.030500;0.000000;1543678099.124602
-2244.263000;-4732.030500;0.000000;1543678099.254105
-2244.263000;-4732.030500;0.000000;1543678099.347395
-2244.263000;-4732.030500;0.018520;1543678099.438692
-2244.263000;-4732.030500;0.018520;1543678099.558700
-2244.263000;-4732.030400;0.018520;1543678099.669793
-2244.263000;-4732.030400;0.018520;1543678099.778350
-2244.263000;-4732.030400;0.018520;1543678099.899285
-2244.263000;-4732.030400;0.000000;1543678100.018299
-2244.263000;-4732.030400;0.000000;1543678100.125250
-2244.263000;-4732.030400;0.000000;1543678100.236399
-2244.263000;-4732.030400;0.000000;1543678100.310728
-2244.263000;-4732.030400;0.000000;1543678100.431651
-2244.263000;-4732.030400;0.000000;1543678100.554002
-2244.263100;-4732.030400;0.000000;1543678100.651455
-2244.263100;-4732.030400;0.000000;1543678100.753285
-2244.263100;-4732.030400;0.018520;1543678100.894203
-2244.263100;-4732.030400;0.000000;1543678100.994147
-2244.263100;-4732.030400;0.000000;1543678101.083518
-2244.263100;-4732.030400;0.000000;1543678101.174229
-2244.263100;-4732.030400;0.000000;1543678101.282166
-2244.263100;-4732.030400;0.000000;1543678101.389313
-2244.263100;-4732.030400;0.018520;1543678101.518043
-2244.263100;-4732.030400;0.018520;1543678101.602686
-2244.263100;-4732.030400;0.018520;1543678101.730255
-2244.263100;-4732.030400;0.018520;1543678101.826418
-2244.263100;-4732.030400;0.018520;1543678101.926544
-2244.263100;-4732.030400;0.000000;1543678102.026551
-2244.263100;-4732.030400;0.000000;1543678102.126555
-2244.263100;-4732.030400;0.018520;1543678102.229396
-2244.263100;-4732.030400;0.018520;1543678102.343214
-2244.263200;-4732.030400;0.018520;1543678102.451261
-2244.263200;-4732.030400;0.018520;1543678102.574447
-2244.263200;-4732.030300;0.000000;1543678102.658239
-2244.263200;-4732.030300;0.000000;1543678102.758253
-2244.263200;-4732.030300;0.000000;1543678102.866340
-2244.263200;-4732.030300;0.000000;1543678102.970328
-2244.263200;-4732.030300;0.018520;1543678103.076072
-2244.263200;-4732.030300;0.018520;1543678103.189093
-2244.263200;-4732.030300;0.000000;1543678103.291445
-2244.263200;-4732.030300;0.000000;1543678103.394784
-2244.263200;-4732.030300;0.018520;1543678103.508214
-2244.263200;-4732.030300;0.018520;1543678103.634307
-2244.263200;-4732.030300;0.018520;1543678103.722434
-2244.263200;-4732.030300;0.018520;1543678103.824438
-2244.263200;-4732.030300;0.018520;1543678103.930350
-2244.263200;-4732.030300;0.018520;1543678104.066004
-2244.263200;-4732.030300;0.018520;1543678104.140512
-2244.263200;-4732.030300;0.000000;1543678104.274595
-2244.263200;-4732.030300;0.000000;1543678104.349158
-2244.263200;-4732.030300;0.000000;1543678104.461046
-2244.263200;-4732.030300;0.000000;1543678104.566432
-2244.263300;-4732.030300;0.018520;1543678104.666588
-2244.263300;-4732.030300;0.018520;1543678104.778580
-2244.263300;-4732.030300;0.018520;1543678104.894183
-2244.263300;-4732.030300;0.018520;1543678104.991143
-2244.263300;-4732.030400;0.000000;1543678105.114311
-2244.263300;-4732.030400;0.018520;1543678105.218383
-2244.263300;-4732.030400;0.018520;1543678105.322900
-2244.263200;-4732.030400;0.000000;1543678105.454883
-2244.263200;-4732.030400;0.000000;1543678105.543149
-2244.263200;-4732.030400;0.018520;1543678105.646349
-2244.263200;-4732.030400;0.018520;1543678105.758586
-2244.263200;-4732.030400;0.018520;1543678105.890421
-2244.263200;-4732.030400;0.018520;1543678106.005379
-2244.263200;-4732.030400;0.018520;1543678106.134510
-2244.263200;-4732.030400;0.018520;1543678106.209320
-2244.263200;-4732.030400;0.018520;1543678106.322560
-2244.263200;-4732.030400;0.018520;1543678106.460844
-2244.263200;-4732.030400;0.018520;1543678106.546555
-2244.263200;-4732.030400;0.037040;1543678106.650337
-2244.263200;-4732.030400;0.037040;1543678106.758707
-2244.263200;-4732.030400;0.037040;1543678106.890609
-2244.263200;-4732.030400;0.037040;1543678106.990616
-2244.263200;-4732.030400;0.037040;1543678107.114684
-2244.263200;-4732.030400;0.037040;1543678107.210734
-2244.263200;-4732.030400;0.018520;1543678107.306119
-2244.263200;-4732.030400;0.018520;1543678107.451507
-2244.263200;-4732.030400;0.018520;1543678107.529962
-2244.263200;-4732.030500;0.037040;1543678107.630329
-2244.263200;-4732.030500;0.037040;1543678107.734427
-2244.263100;-4732.030500;0.037040;1543678107.846260
-2244.263100;-4732.030500;0.037040;1543678107.952062
-2244.263100;-4732.030500;0.037040;1543678108.070136
-2244.263100;-4732.030500;0.037040;1543678108.164517
-2244.263100;-4732.030500;0.000000;1543678108.270373
-2244.263100;-4732.030500;0.000000;1543678108.384020
-2244.263100;-4732.030500;0.018520;1543678108.498543
-2244.263100;-4732.030500;0.018520;1543678108.607308
-2244.263100;-4732.030500;0.018520;1543678108.711560
-2244.263100;-4732.030500;0.000000;1543678108.836749
-2244.263100;-4732.030500;0.000000;1543678108.918403
-2244.263100;-4732.030500;0.000000;1543678109.032050
-2244.263100;-4732.030500;0.000000;1543678109.138341
-2244.263100;-4732.030500;0.018520;1543678109.270099
-2244.263100;-4732.030500;0.018520;1543678109.366247
-2244.263100;-4732.030500;0.000000;1543678109.462185
-2244.263100;-4732.030500;0.000000;1543678109.567830
-2244.263100;-4732.030500;0.000000;1543678109.681093
-2244.263100;-4732.030500;0.000000;1543678109.786283
-2244.263100;-4732.030500;0.000000;1543678109.890511
-2244.263100;-4732.030500;0.000000;1543678109.998182
-2244.263100;-4732.030500;0.000000;1543678110.098383
-2244.263100;-4732.030500;0.000000;1543678110.212299
-2244.263100;-4732.030500;0.000000;1543678110.313793
-2244.263100;-4732.030500;0.000000;1543678110.402328
-2244.263100;-4732.030500;0.018520;1543678110.507669
-2244.263100;-4732.030500;0.018520;1543678110.614253
-2244.263100;-4732.030500;0.018520;1543678110.738288
-2244.263100;-4732.030500;0.018520;1543678110.842414
-2244.263100;-4732.030500;0.018520;1543678110.942184
-2244.263100;-4732.030400;0.074080;1543678111.051732
-2244.263100;-4732.030400;0.074080;1543678111.172697
-2244.263100;-4732.030400;0.055560;1543678111.262184
-2244.263100;-4732.030400;0.055560;1543678111.382752
-2244.263100;-4732.030400;0.055560;1543678111.490716
-2244.263100;-4732.030400;0.055560;1543678111.611631
-2244.263100;-4732.030400;0.055560;1543678111.706272
-2244.263100;-4732.030400;0.129640;1543678111.810280
-2244.263100;-4732.030400;0.129640;1543678111.910302
-2244.263200;-4732.030400;0.037040;1543678112.012257
-2244.263200;-4732.030400;0.037040;1543678112.125000
-2244.263200;-4732.030400;0.055560;1543678112.236507
-2244.263200;-4732.030400;0.055560;1543678112.362870
-2244.263200;-4732.030300;0.037040;1543678112.443149
-2244.263200;-4732.030300;0.037040;1543678112.578293
-2244.263200;-4732.030300;0.074080;1543678112.653415
-2244.263200;-4732.030300;0.074080;1543678112.766195
-2244.263200;-4732.030300;0.074080;1543678112.892532
-2244.263200;-4732.030300;0.074080;1543678112.995040
-2244.263200;-4732.030300;0.055560;1543678113.112317
-2244.263200;-4732.030300;0.000000;1543678113.229262
-2244.263200;-4732.030300;0.000000;1543678113.302586
-2244.263200;-4732.030300;0.018520;1543678113.406720
-2244.263200;-4732.030300;0.018520;1543678113.532642
-2244.263200;-4732.030300;0.018520;1543678113.641835
-2244.263200;-4732.030300;0.018520;1543678113.715503
-2244.263200;-4732.030300;0.018520;1543678113.815521
-2244.263200;-4732.030300;0.018520;1543678113.943530
-2244.263200;-4732.030300;0.037040;1543678114.036445
-2244.263200;-4732.030300;0.037040;1543678114.139326
-2244.263200;-4732.030300;0.037040;1543678114.254797
-2244.263200;-4732.030300;0.037040;1543678114.398108
-2244.263200;-4732.030200;0.092600;1543678114.478632
-2244.263200;-4732.030200;0.055560;1543678114.602891
-2244.263200;-4732.030200;0.055560;1543678114.722161
-2244.263200;-4732.030200;0.055560;1543678114.827082
-2244.263200;-4732.030200;0.055560;1543678114.919619
-2244.263200;-4732.030200;0.055560;1543678115.029223
-2244.263200;-4732.030200;0.055560;1543678115.145132
-2244.263200;-4732.030200;0.055560;1543678115.243346
-2244.263200;-4732.030200;0.055560;1543678115.346016
-2244.263200;-4732.030200;0.037040;1543678115.466468
-2244.263200;-4732.030200;0.037040;1543678115.574378
-2244.263200;-4732.030200;0.037040;1543678115.703255
-2244.263200;-4732.030200;0.055560;1543678115.795945
-2244.263200;-4732.030200;0.055560;1543678115.912946
-2244.263200;-4732.030200;0.018520;1543678116.010066
-2244.263200;-4732.030200;0.018520;1543678116.122519
-2244.263200;-4732.030200;0.018520;1543678116.243361
-2244.263200;-4732.030200;0.018520;1543678116.338400
-2244.263200;-4732.030200;0.018520;1543678116.464719
-2244.263200;-4732.030200;0.018520;1543678116.580670
-2244.263200;-4732.030200;0.018520;1543678116.694239
-2244.263200;-4732.030200;0.018520;1543678116.778192
-2244.263200;-4732.030200;0.000000;1543678116.906311
-2244.263200;-4732.030200;0.000000;1543678117.008496
-2244.263200;-4732.030200;0.018520;1543678117.129798
-2244.263200;-4732.030300;0.037040;1543678117.229725
-2244.263200;-4732.030300;0.037040;1543678117.354761
-2244.263200;-4732.030300;0.074080;1543678117.463836
-2244.263200;-4732.030300;0.074080;1543678117.593742
-2244.263200;-4732.030300;0.018520;1543678117.668697
-2244.263200;-4732.030300;0.018520;1543678117.786283
-2244.263200;-4732.030300;0.037040;1543678117.874829
-2244.263200;-4732.030300;0.037040;1543678117.996388
-2244.263200;-4732.030300;0.037040;1543678118.094188
-2244.263200;-4732.030300;0.018520;1543678118.214428
-2244.263200;-4732.030300;0.018520;1543678118.310319
-2244.263200;-4732.030300;0.037040;1543678118.434544
-2244.263200;-4732.030300;0.037040;1543678118.558213
-2244.263200;-4732.030300;0.055560;1543678118.684681
-2244.263200;-4732.030300;0.055560;1543678118.790315
-2244.263200;-4732.030300;0.055560;1543678118.893391
-2244.263200;-4732.030300;0.055560;1543678119.024103
-2244.263200;-4732.030300;0.055560;1543678119.127242
-2244.263200;-4732.030300;0.074080;1543678119.219248
-2244.263200;-4732.030300;0.074080;1543678119.312804
-2244.263200;-4732.030300;0.092600;1543678119.413065
-2244.263200;-4732.030300;0.092600;1543678119.542298
-2244.263200;-4732.030300;0.092600;1543678119.642295
-2244.263200;-4732.030300;0.092600;1543678119.774306
-2244.263200;-4732.030300;0.148160;1543678119.880446
-2244.263200;-4732.030300;0.148160;1543678119.998348
-2244.263200;-4732.030300;0.222240;1543678120.106856
-2244.263200;-4732.030300;0.518560;1543678120.218497
-2244.263200;-4732.030300;0.518560;1543678120.314937
-2244.263200;-4732.030300;0.759320;1543678120.428508
-2244.263200;-4732.030300;0.759320;1543678120.537698
-2244.263200;-4732.030300;1.444560;1543678120.638907
-2244.263200;-4732.030300;1.444560;1543678120.742293
-2244.263100;-4732.030400;1.814960;1543678120.858339
-2244.263100;-4732.030400;1.814960;1543678120.958361
-2244.263100;-4732.030500;1.814960;1543678121.073693
-2244.263100;-4732.030500;1.814960;1543678121.184755
-2244.263100;-4732.030600;2.296480;1543678121.290332
-2244.263100;-4732.030600;2.296480;1543678121.396939
-2244.263000;-4732.030600;2.037200;1543678121.496838
-2244.263000;-4732.030700;2.129800;1543678121.613637
-2244.263000;-4732.030700;2.129800;1543678121.734409
-2244.263000;-4732.030800;2.370560;1543678121.864602
-2244.263000;-4732.030800;2.370560;1543678121.957554
-2244.262900;-4732.030900;2.055720;1543678122.092683
-2244.262900;-4732.030900;2.055720;1543678122.194503
-2244.262900;-4732.031000;2.092760;1543678122.270452
-2244.262900;-4732.031000;2.092760;1543678122.378584
-2244.262900;-4732.031100;2.222400;1543678122.504757
-2244.262900;-4732.031100;2.222400;1543678122.602953
-2244.262800;-4732.031200;2.185360;1543678122.690151
-2244.262800;-4732.031300;2.481680;1543678122.839593
-2244.262800;-4732.031300;2.481680;1543678122.930346
-2244.262800;-4732.031400;2.129800;1543678123.084931
-2244.262800;-4732.031400;2.129800;1543678123.146614
-2244.262700;-4732.031500;2.518720;1543678123.264837
-2244.262700;-4732.031500;2.518720;1543678123.390358
-2244.262700;-4732.031500;2.389080;1543678123.490338
-2244.262700;-4732.031500;2.389080;1543678123.621931
-2244.262600;-4732.031600;2.722440;1543678123.730353
-2244.262600;-4732.031700;2.740960;1543678123.858351
-2244.262600;-4732.031700;2.740960;1543678123.950397
-2244.262500;-4732.031800;2.833560;1543678124.081321
-2244.262500;-4732.031800;2.833560;1543678124.155484
-2244.262500;-4732.031900;3.092840;1543678124.275940
-2244.262500;-4732.031900;3.092840;1543678124.387073
-2244.262400;-4732.032000;3.389160;1543678124.489058
-2244.262400;-4732.032000;3.389160;1543678124.614744
-2244.262400;-4732.032200;3.518800;1543678124.706373
-2244.262300;-4732.032300;3.259520;1543678124.813468
-2244.262300;-4732.032300;3.259520;1543678124.914194
-2244.262200;-4732.032400;3.333600;1543678125.046229
-2244.262200;-4732.032400;3.333600;1543678125.156213
-2244.262200;-4732.032500;3.481760;1543678125.258252
-2244.262200;-4732.032500;3.481760;1543678125.363277
-2244.262100;-4732.032600;3.815120;1543678125.471874
-2244.262100;-4732.032600;3.815120;1543678125.579643
-2244.262000;-4732.032700;3.870680;1543678125.682536
-2244.262000;-4732.032900;3.648440;1543678125.794561
-2244.262000;-4732.032900;3.648440;1543678125.908323
-2244.262000;-4732.032900;3.648440;1543678125.998840
-2244.261900;-4732.033000;3.537320;1543678126.101678
-2244.261800;-4732.033100;3.537320;1543678126.216010
-2244.261800;-4732.033100;3.537320;1543678126.326348
-2244.261800;-4732.033100;3.537320;1543678126.406947
-2244.261700;-4732.033200;3.555840;1543678126.533112
-2244.261700;-4732.033300;3.537320;1543678126.654177
-2244.261700;-4732.033300;3.537320;1543678126.742218
-2244.261600;-4732.033400;3.741040;1543678126.846982
-2244.261600;-4732.033400;3.741040;1543678126.978788
-2244.261500;-4732.033500;3.629920;1543678127.050679
-2244.261500;-4732.033500;3.629920;1543678127.168174
-2244.261400;-4732.033600;3.648440;1543678127.268174
-2244.261400;-4732.033600;3.648440;1543678127.372420
-2244.261400;-4732.033800;3.741040;1543678127.493455
-2244.261400;-4732.033800;3.741040;1543678127.594146
-2244.261300;-4732.033900;3.333600;1543678127.715980
-2244.261200;-4732.034000;3.870680;1543678127.797050
-2244.261200;-4732.034000;3.870680;1543678127.916587
-2244.261100;-4732.034100;3.203960;1543678128.042211
-2244.261100;-4732.034100;3.203960;1543678128.137336
-2244.261100;-4732.034200;3.426200;1543678128.265300
-2244.261100;-4732.034200;3.426200;1543678128.374186
-2244.261000;-4732.034300;3.389160;1543678128.474794
-2244.261000;-4732.034300;3.389160;1543678128.575772
-2244.260900;-4732.034400;3.481760;1543678128.685962
-2244.260900;-4732.034400;3.481760;1543678128.800851
-2244.260800;-4732.034500;3.463240;1543678128.902309
-2244.260800;-4732.034600;3.278040;1543678128.987163
-2244.260800;-4732.034600;3.278040;1543678129.110187
-2244.260800;-4732.034600;3.278040;1543678129.217447
-2244.260700;-4732.034700;3.481760;1543678129.290589
-2244.260600;-4732.034800;3.463240;1543678129.390617
-2244.260600;-4732.034800;3.463240;1543678129.490660
-2244.260600;-4732.034800;3.463240;1543678129.592676
-2244.260500;-4732.034900;3.481760;1543678129.704737
-2244.260500;-4732.035000;3.352120;1543678129.826308
-2244.260500;-4732.035000;3.352120;1543678129.938796
-2244.260400;-4732.035100;3.759560;1543678130.037729
-2244.260400;-4732.035100;3.759560;1543678130.170367
-2244.260300;-4732.035200;3.500280;1543678130.305738
-2244.260300;-4732.035200;3.500280;1543678130.422320
-2244.260200;-4732.035400;3.611400;1543678130.526219
-2244.260200;-4732.035400;3.611400;1543678130.594108
-2244.260200;-4732.035500;3.574360;1543678130.697712
-2244.260100;-4732.035600;3.704000;1543678130.807446
-2244.260100;-4732.035600;3.704000;1543678130.907196
-2244.260000;-4732.035700;3.574360;1543678131.024536
-2244.260000;-4732.035700;3.574360;1543678131.126113
-2244.259900;-4732.035800;3.722520;1543678131.231457
-2244.259900;-4732.035800;3.722520;1543678131.337444
-2244.259800;-4732.035900;4.037360;1543678131.451137
-2244.259800;-4732.035900;4.037360;1543678131.554217
-2244.259800;-4732.036000;3.611400;1543678131.667750
-2244.259800;-4732.036000;3.611400;1543678131.781266
-2244.259700;-4732.036100;3.537320;1543678131.888597
-2244.259600;-4732.036200;3.685480;1543678132.043254
-2244.259600;-4732.036200;3.685480;1543678132.134397
-2244.259500;-4732.036300;3.704000;1543678132.237586
-2244.259500;-4732.036300;3.704000;1543678132.357389
-2244.259500;-4732.036400;3.815120;1543678132.486135
-2244.259500;-4732.036400;3.815120;1543678132.574228
-2244.259400;-4732.036500;3.870680;1543678132.703311
-2244.259400;-4732.036500;3.870680;1543678132.784950
-2244.259300;-4732.036600;3.333600;1543678132.885421
-2244.259300;-4732.036600;3.333600;1543678132.990271
-2244.259200;-4732.036700;3.481760;1543678133.154040
-2244.259200;-4732.036700;3.481760;1543678133.209959
-2244.259200;-4732.036800;3.166920;1543678133.310311
-2244.259100;-4732.036900;2.796520;1543678133.424897
-2244.259100;-4732.036900;2.796520;1543678133.518664
-2244.259000;-4732.037000;2.963200;1543678133.623325
-2244.259000;-4732.037000;2.963200;1543678133.742508
-2244.259000;-4732.037100;2.648360;1543678133.833286
-2244.259000;-4732.037100;2.648360;1543678133.933243
-2244.258900;-4732.037100;2.055720;1543678134.038874
-2244.258900;-4732.037100;2.055720;1543678134.165998
-2244.258900;-4732.037200;1.389000;1543678134.267975
-2244.258900;-4732.037200;1.389000;1543678134.379058
-2244.258900;-4732.037200;1.833480;1543678134.486335
-2244.258900;-4732.037200;1.833480;1543678134.602487
-2244.258800;-4732.037300;1.333440;1543678134.707606
-2244.258800;-4732.037300;1.037120;1543678134.809409
-2244.258800;-4732.037300;1.037120;1543678134.923066
-2244.258700;-4732.037300;1.222320;1543678135.056261
-2244.258700;-4732.037300;1.222320;1543678135.148631
-2244.258700;-4732.037300;0.888960;1543678135.250710
-2244.258700;-4732.037300;0.888960;1543678135.351222
-2244.258700;-4732.037400;1.481600;1543678135.464054
-2244.258600;-4732.037400;1.537160;1543678135.611796
-2244.258600;-4732.037400;1.537160;1543678135.678628
-2244.258600;-4732.037400;1.537160;1543678135.784835
-2244.258600;-4732.037400;1.463080;1543678135.922121
-2244.258600;-4732.037400;1.463080;1543678136.026069
-2244.258600;-4732.037500;1.777920;1543678136.134079
-2244.258600;-4732.037500;1.777920;1543678136.210467
-2244.258500;-4732.037500;1.722360;1543678136.326419
